GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Not Hispanic or Latino:,Margin of Error; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Margin of Error; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Margin of Error; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Margin of Error; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Margin of Error; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Margin of Error; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Margin of Error; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Margin of Error; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Margin of Error; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Margin of Error; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Margin of Error; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Margin of Error; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US13013180401,13013180401,"Census Tract 1804.01, Barrow County, Georgia",5467,614,5311,603,4530,546,629,217,0,18,125,133,0,18,0,18,27,40,0,18,27,40,156,177,17,39,0,18,0,18,0,18,0,18,136,172,3,8,3,8,0,18
1400000US13013180402,13013180402,"Census Tract 1804.02, Barrow County, Georgia",6246,875,5319,742,4003,548,1278,602,0,18,22,33,0,18,0,18,16,19,0,18,16,19,927,413,710,195,68,89,0,18,0,18,0,18,0,18,149,235,0,18,149,235
1400000US13013180501,13013180501,"Census Tract 1805.01, Barrow County, Georgia",5521,452,4482,516,3365,437,1037,325,0,18,45,42,0,18,0,18,35,37,0,18,35,37,1039,549,923,512,0,18,0,18,0,18,0,18,99,155,17,30,17,30,0,18
1400000US13013180502,13013180502,"Census Tract 1805.02, Barrow County, Georgia",4748,572,4457,574,3975,519,233,135,0,13,61,82,0,13,0,13,188,114,0,13,188,114,291,232,201,182,0,13,0,13,0,13,0,13,73,120,17,23,17,23,0,13
1400000US13013180503,13013180503,"Census Tract 1805.03, Barrow County, Georgia",5324,668,4646,423,3836,391,692,240,0,18,118,168,0,18,0,18,0,18,0,18,0,18,678,673,618,717,47,102,0,18,0,18,0,18,13,50,0,18,0,18,0,18
1400000US13015960101,13015960101,"Census Tract 9601.01, Bartow County, Georgia",1573,236,1528,227,1528,227,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,45,57,45,57,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13015960102,13015960102,"Census Tract 9601.02, Bartow County, Georgia",9684,904,9239,874,8708,871,489,387,0,18,17,29,0,18,0,18,25,37,0,18,25,37,445,368,404,369,24,40,0,18,0,18,0,18,17,25,0,18,0,18,0,18
1400000US13015960200,13015960200,"Census Tract 9602, Bartow County, Georgia",11791,827,11009,855,9712,863,1129,514,82,96,45,75,0,20,0,20,41,44,0,20,41,44,782,406,245,216,88,134,0,20,0,20,0,20,313,297,136,144,0,20,136,144
1400000US13015960300,13015960300,"Census Tract 9603, Bartow County, Georgia",6926,587,6498,591,5892,611,386,140,0,18,182,173,8,14,0,18,30,31,3,5,27,31,428,328,195,158,0,18,2,3,0,18,0,18,231,285,0,18,0,18,0,18
1400000US13015960401,13015960401,"Census Tract 9604.01, Bartow County, Georgia",9098,1412,7494,1165,5720,966,1404,478,0,18,207,235,0,18,0,18,163,139,18,28,145,134,1604,782,792,573,73,84,0,18,0,18,0,18,739,517,0,18,0,18,0,18
1400000US13015960402,13015960402,"Census Tract 9604.02, Bartow County, Georgia",8931,827,8416,920,7083,892,1019,336,121,161,0,18,0,18,0,18,193,225,0,18,193,225,515,312,209,126,0,18,0,18,0,18,0,18,233,247,73,97,73,97,0,18
1400000US13015960500,13015960500,"Census Tract 9605, Bartow County, Georgia",7934,715,7181,627,5804,658,1218,404,101,118,0,18,0,18,0,18,58,92,0,18,58,92,753,411,611,395,12,19,0,18,0,18,0,18,130,155,0,18,0,18,0,18
1400000US13015960600,13015960600,"Census Tract 9606, Bartow County, Georgia",9015,902,8004,836,6016,717,1852,468,0,18,22,32,0,18,0,18,114,127,0,18,114,127,1011,627,745,563,15,27,0,18,0,18,0,18,251,330,0,18,0,18,0,18
1400000US13015960700,13015960700,"Census Tract 9607, Bartow County, Georgia",6453,699,5745,743,4096,413,1457,595,0,18,143,150,0,18,0,18,49,85,0,18,49,85,708,334,652,336,0,18,0,18,0,18,0,18,56,103,0,18,0,18,0,18
1400000US13015960801,13015960801,"Census Tract 9608.01, Bartow County, Georgia",3494,398,3252,406,2989,422,224,105,12,24,0,13,0,13,0,13,27,40,0,13,27,40,242,210,114,143,0,13,0,13,0,13,0,13,128,165,0,13,0,13,0,13
1400000US13015960802,13015960802,"Census Tract 9608.02, Bartow County, Georgia",2857,308,2489,291,2376,294,68,75,0,13,12,20,0,13,0,13,33,61,0,13,33,61,368,220,168,166,0,13,0,13,0,13,0,13,200,189,0,13,0,13,0,13
1400000US13015960803,13015960803,"Census Tract 9608.03, Bartow County, Georgia",5589,521,5317,513,4871,472,177,87,75,80,98,85,0,18,0,18,96,80,0,18,96,80,272,134,42,30,0,18,41,67,0,18,0,18,189,150,0,18,0,18,0,18
1400000US13015960901,13015960901,"Census Tract 9609.01, Bartow County, Georgia",3193,381,3072,412,3003,416,43,49,13,28,0,13,0,13,13,23,0,13,0,13,0,13,121,121,86,122,0,13,0,13,0,13,0,13,27,29,8,15,8,15,0,13
1400000US13015960902,13015960902,"Census Tract 9609.02, Bartow County, Georgia",6451,528,6071,517,4928,438,954,295,111,113,17,31,0,18,0,18,61,89,0,18,61,89,380,244,105,101,0,18,23,35,0,18,0,18,252,223,0,18,0,18,0,18
1400000US13015961000,13015961000,"Census Tract 9610, Bartow County, Georgia",7782,655,7607,660,7159,606,153,135,0,18,0,18,0,18,13,29,282,205,0,18,282,205,175,155,166,153,0,18,0,18,0,18,0,18,9,15,0,18,0,18,0,18
1400000US13017960100,13017960100,"Census Tract 9601, Ben Hill County, Georgia",2606,307,2606,307,2018,331,574,241,0,13,0,13,0,13,14,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13017960200,13017960200,"Census Tract 9602, Ben Hill County, Georgia",1631,228,1566,210,1305,212,243,119,0,13,0,13,8,12,0,13,10,12,0,13,10,12,65,76,22,37,0,13,0,13,0,13,0,13,31,53,12,20,0,13,12,20
1400000US13017960300,13017960300,"Census Tract 9603, Ben Hill County, Georgia",3481,499,3211,460,1994,286,1189,385,0,13,0,13,0,13,0,13,28,39,0,13,28,39,270,262,270,262,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13017960400,13017960400,"Census Tract 9604, Ben Hill County, Georgia",3806,461,3209,402,1215,376,1911,357,0,13,4,9,0,13,73,119,6,12,0,13,6,12,597,238,198,192,15,26,0,13,0,13,0,13,133,178,251,300,251,300,0,13
1400000US13017960500,13017960500,"Census Tract 9605, Ben Hill County, Georgia",6023,534,5889,545,3443,421,2209,456,0,18,0,18,0,18,31,45,206,164,0,18,206,164,134,139,44,61,0,18,0,18,0,18,0,18,82,120,8,20,8,20,0,18
1400000US13019970100,13019970100,"Census Tract 9701, Berrien County, Georgia",1748,228,1714,217,1308,244,388,143,10,15,0,13,0,13,0,13,8,13,0,13,8,13,34,43,0,13,0,13,0,13,0,13,0,13,0,13,34,43,34,43,0,13
1400000US13019970200,13019970200,"Census Tract 9702, Berrien County, Georgia",3702,414,3253,374,2853,440,346,245,0,13,0,13,0,13,0,13,54,48,0,13,54,48,449,182,274,193,0,13,0,13,0,13,0,13,123,80,52,57,52,57,0,13
1400000US13019970300,13019970300,"Census Tract 9703, Berrien County, Georgia",3201,419,2994,382,2830,411,148,95,0,13,4,10,0,13,0,13,12,21,0,13,12,21,207,171,25,34,0,13,0,13,0,13,0,13,59,63,123,107,123,107,0,13
1400000US13019970400,13019970400,"Census Tract 9704, Berrien County, Georgia",2893,336,2893,336,2297,365,586,191,0,13,0,13,0,13,0,13,10,15,10,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13019970500,13019970500,"Census Tract 9705, Berrien County, Georgia",3761,394,3591,370,3043,360,422,180,4,9,11,16,0,13,0,13,111,90,0,13,111,90,170,122,78,74,0,13,0,13,0,13,0,13,57,74,35,46,0,13,35,46
1400000US13019970600,13019970600,"Census Tract 9706, Berrien County, Georgia",3786,405,3717,413,3386,388,180,95,0,13,97,44,0,13,41,68,13,14,0,13,13,14,69,61,59,55,0,13,0,13,0,13,0,13,10,18,0,13,0,13,0,13
1400000US13021010100,13021010100,"Census Tract 101, Bibb County, Georgia",1653,307,1653,307,83,51,1524,293,0,13,21,31,0,13,0,13,25,23,4,6,21,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021010200,13021010200,"Census Tract 102, Bibb County, Georgia",2069,287,2023,290,1391,183,617,188,0,13,5,11,0,13,0,13,10,19,0,13,10,19,46,54,28,39,18,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021010300,13021010300,"Census Tract 103, Bibb County, Georgia",777,238,777,238,116,95,661,219,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021010400,13021010400,"Census Tract 104, Bibb County, Georgia",2239,350,2220,356,76,51,2029,317,19,32,0,13,0,13,51,81,45,78,0,13,45,78,19,35,19,35,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021010500,13021010500,"Census Tract 105, Bibb County, Georgia",3624,370,3610,369,1497,300,1936,271,0,13,88,49,0,13,0,13,89,86,0,13,89,86,14,16,11,16,3,6,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021010800,13021010800,"Census Tract 108, Bibb County, Georgia",1534,218,1371,223,1066,204,265,133,0,13,31,36,0,13,0,13,9,16,0,13,9,16,163,112,153,111,0,13,0,13,0,13,0,13,0,13,10,18,10,18,0,13
1400000US13021011000,13021011000,"Census Tract 110, Bibb County, Georgia",4386,436,4183,411,1835,408,2279,457,0,13,48,68,0,13,0,13,21,39,0,13,21,39,203,217,51,83,0,13,0,13,0,13,0,13,69,111,83,105,83,105,0,13
1400000US13021011100,13021011100,"Census Tract 111, Bibb County, Georgia",1883,291,1865,288,69,43,1796,291,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,30,18,30,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021011500,13021011500,"Census Tract 115, Bibb County, Georgia",1140,186,1128,186,42,50,1049,169,0,13,0,13,0,13,0,13,37,58,0,13,37,58,12,24,12,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021011701,13021011701,"Census Tract 117.01, Bibb County, Georgia",2759,366,2723,363,251,126,2440,376,0,13,0,13,0,13,0,13,32,35,0,13,32,35,36,43,0,13,36,43,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021011702,13021011702,"Census Tract 117.02, Bibb County, Georgia",4153,542,4153,542,292,156,3772,536,0,13,0,13,0,13,0,13,89,96,0,13,89,96,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021011800,13021011800,"Census Tract 118, Bibb County, Georgia",3806,351,3724,334,2516,299,1007,276,0,13,0,13,0,13,0,13,201,121,0,13,201,121,82,134,0,13,0,13,0,13,0,13,0,13,82,134,0,13,0,13,0,13
1400000US13021011900,13021011900,"Census Tract 119, Bibb County, Georgia",1909,330,1909,330,952,190,921,345,0,13,36,54,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012000,13021012000,"Census Tract 120, Bibb County, Georgia",4609,463,4494,468,3430,379,997,407,0,13,45,65,0,13,0,13,22,32,0,13,22,32,115,112,108,113,0,13,0,13,0,13,7,11,0,13,0,13,0,13,0,13
1400000US13021012101,13021012101,"Census Tract 121.01, Bibb County, Georgia",1952,282,1952,282,1435,253,438,201,0,13,70,58,0,13,0,13,9,14,0,13,9,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012102,13021012102,"Census Tract 121.02, Bibb County, Georgia",5210,525,4919,502,3070,412,1180,282,0,13,346,246,0,13,0,13,323,244,0,13,323,244,291,263,291,263,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012200,13021012200,"Census Tract 122, Bibb County, Georgia",2074,373,2050,373,617,145,1365,314,0,13,19,30,7,16,0,13,42,57,0,13,42,57,24,44,24,44,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012300,13021012300,"Census Tract 123, Bibb County, Georgia",2802,471,2681,427,390,145,2265,424,0,13,0,13,0,13,0,13,26,26,0,13,26,26,121,173,114,173,7,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012400,13021012400,"Census Tract 124, Bibb County, Georgia",4171,526,4171,526,321,164,3835,511,0,13,0,13,0,13,0,13,15,23,0,13,15,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012500,13021012500,"Census Tract 125, Bibb County, Georgia",3444,431,3404,431,272,137,3067,419,0,13,23,36,0,13,0,13,42,66,0,13,42,66,40,67,40,67,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012600,13021012600,"Census Tract 126, Bibb County, Georgia",4682,567,4545,555,608,176,3815,549,0,13,83,138,0,13,0,13,39,78,0,13,39,78,137,161,104,155,33,54,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012700,13021012700,"Census Tract 127, Bibb County, Georgia",2037,306,2012,304,176,94,1695,280,12,20,21,34,0,13,0,13,108,173,0,13,108,173,25,29,0,13,25,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012800,13021012800,"Census Tract 128, Bibb County, Georgia",3396,572,3343,583,523,175,2798,587,16,30,0,13,0,13,0,13,6,14,0,13,6,14,53,99,53,99,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012900,13021012900,"Census Tract 129, Bibb County, Georgia",2173,315,2167,313,406,135,1698,321,0,13,0,13,0,13,9,15,54,72,0,13,54,72,6,12,5,11,0,13,0,13,0,13,0,13,0,13,1,3,1,3,0,13
1400000US13021013101,13021013101,"Census Tract 131.01, Bibb County, Georgia",5689,732,5241,784,808,218,4329,836,32,49,13,20,0,18,0,18,59,70,0,18,59,70,448,414,429,411,0,18,0,18,0,18,0,18,19,27,0,18,0,18,0,18
1400000US13021013102,13021013102,"Census Tract 131.02, Bibb County, Georgia",4141,631,4141,631,588,184,3488,647,0,13,0,13,0,13,0,13,65,89,0,13,65,89,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021013201,13021013201,"Census Tract 132.01, Bibb County, Georgia",5603,818,5443,835,644,186,4648,830,0,18,20,32,0,18,31,52,100,110,0,18,100,110,160,154,160,154,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13021013202,13021013202,"Census Tract 132.02, Bibb County, Georgia",3211,515,2850,442,278,181,2570,425,0,13,0,13,2,7,0,13,0,13,0,13,0,13,361,274,279,250,0,13,0,13,0,13,0,13,82,168,0,13,0,13,0,13
1400000US13021013302,13021013302,"Census Tract 133.02, Bibb County, Georgia",4283,420,4283,420,817,203,3416,434,0,13,12,15,0,13,0,13,38,40,0,13,38,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021013407,13021013407,"Census Tract 134.07, Bibb County, Georgia",4301,755,4147,685,2210,404,1446,403,0,13,383,350,7,17,0,13,101,90,0,13,101,90,154,208,143,207,0,13,0,13,0,13,0,13,0,13,11,19,11,19,0,13
1400000US13021013408,13021013408,"Census Tract 134.08, Bibb County, Georgia",4718,357,4626,359,3481,326,811,350,0,13,307,208,0,13,0,13,27,44,0,13,27,44,92,77,92,77,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021013409,13021013409,"Census Tract 134.09, Bibb County, Georgia",3870,467,3780,453,2251,304,1143,364,21,34,224,232,0,13,0,13,141,143,0,13,141,143,90,93,63,59,26,42,0,13,0,13,0,13,0,13,1,3,0,13,1,3
1400000US13021013410,13021013410,"Census Tract 134.10, Bibb County, Georgia",5272,468,5271,467,4565,418,618,246,0,18,64,80,0,18,0,18,24,34,0,18,24,34,1,8,1,8,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13021013411,13021013411,"Census Tract 134.11, Bibb County, Georgia",3830,410,3744,410,2716,360,815,248,0,13,154,129,0,13,59,97,0,13,0,13,0,13,86,94,86,94,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021013502,13021013502,"Census Tract 135.02, Bibb County, Georgia",1937,307,1731,180,1396,216,283,135,0,13,0,13,0,13,0,13,52,69,0,13,52,69,206,263,206,263,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021013503,13021013503,"Census Tract 135.03, Bibb County, Georgia",3022,438,2220,366,1196,232,785,218,0,13,202,187,0,13,0,13,37,52,0,13,37,52,802,353,610,330,13,22,0,13,0,13,0,13,179,190,0,13,0,13,0,13
1400000US13021013504,13021013504,"Census Tract 135.04, Bibb County, Georgia",8616,585,8409,570,6493,516,1665,303,25,41,0,18,0,18,20,33,206,156,0,18,206,156,207,167,112,147,14,18,0,18,0,18,0,18,47,76,34,50,34,50,0,18
1400000US13021013603,13021013603,"Census Tract 136.03, Bibb County, Georgia",4411,717,4202,692,3091,472,972,314,0,13,125,158,0,13,0,13,14,18,0,13,14,18,209,182,190,179,0,13,0,13,0,13,0,13,19,22,0,13,0,13,0,13
1400000US13021013604,13021013604,"Census Tract 136.04, Bibb County, Georgia",5193,452,5084,462,2951,323,1950,324,0,18,0,18,15,17,0,18,168,134,0,18,168,134,109,119,44,68,0,18,0,18,0,18,0,18,65,102,0,18,0,18,0,18
1400000US13021013605,13021013605,"Census Tract 136.05, Bibb County, Georgia",5362,604,5112,624,2772,432,2193,632,0,18,92,83,0,18,0,18,55,70,0,18,55,70,250,281,250,281,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13021013606,13021013606,"Census Tract 136.06, Bibb County, Georgia",5777,533,5777,533,4342,450,1252,368,0,18,107,82,0,18,0,18,76,116,0,18,76,116,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13021013700,13021013700,"Census Tract 137, Bibb County, Georgia",3082,360,3056,360,1038,225,1964,353,0,13,54,42,0,13,0,13,0,13,0,13,0,13,26,31,11,19,0,13,0,13,0,13,0,13,0,13,15,24,0,13,15,24
1400000US13021013800,13021013800,"Census Tract 138, Bibb County, Georgia",2287,348,2211,329,30,18,2107,333,0,13,6,9,0,13,0,13,68,56,0,13,68,56,76,70,12,17,0,13,0,13,0,13,0,13,11,17,53,64,44,62,9,17
1400000US13021013900,13021013900,"Census Tract 139, Bibb County, Georgia",2150,446,2072,447,665,135,1364,414,0,13,0,13,0,13,0,13,43,59,0,13,43,59,78,96,71,88,0,13,0,13,0,13,0,13,7,18,0,13,0,13,0,13
1400000US13023790100,13023790100,"Census Tract 7901, Bleckley County, Georgia",4718,394,4706,391,4279,393,378,214,3,9,46,61,0,13,0,13,0,13,0,13,0,13,12,16,8,15,0,13,0,13,0,13,0,13,4,6,0,13,0,13,0,13
1400000US13023790200,13023790200,"Census Tract 7902, Bleckley County, Georgia",2645,417,2530,444,910,260,1603,355,0,13,17,31,0,13,0,13,0,13,0,13,0,13,115,131,8,10,5,8,0,13,0,13,0,13,3,7,99,128,99,128,0,13
1400000US13023790300,13023790300,"Census Tract 7903, Bleckley County, Georgia",5549,394,5536,396,3742,381,1681,312,0,13,11,18,0,13,12,16,90,87,0,13,90,87,13,17,13,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13025960100,13025960100,"Census Tract 9601, Brantley County, Georgia",7479,718,7344,689,6697,631,430,419,0,18,110,242,36,66,0,18,71,132,0,18,71,132,135,105,135,105,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13025960200,13025960200,"Census Tract 9602, Brantley County, Georgia",5726,660,5616,625,5346,584,230,250,0,18,0,18,4,8,10,16,26,44,0,18,26,44,110,141,3,7,61,84,0,18,0,18,0,18,3,5,43,58,0,18,43,58
1400000US13025960300,13025960300,"Census Tract 9603, Brantley County, Georgia",5258,488,5121,478,5094,487,27,50,0,18,0,18,0,18,0,18,0,18,0,18,0,18,137,104,137,104,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13027960200,13027960200,"Census Tract 9602, Brooks County, Georgia",1636,231,1419,165,1035,157,332,119,15,23,11,16,0,13,4,8,22,33,0,13,22,33,217,175,4,7,0,13,0,13,0,13,0,13,209,173,4,6,0,13,4,6
1400000US13027960300,13027960300,"Census Tract 9603, Brooks County, Georgia",5448,421,5044,395,3868,375,1146,231,7,12,11,23,0,18,0,18,12,20,0,18,12,20,404,252,37,38,0,18,0,18,0,18,0,18,337,267,30,45,30,45,0,18
1400000US13027960400,13027960400,"Census Tract 9604, Brooks County, Georgia",3695,344,3548,345,1732,289,1721,252,0,13,0,13,0,13,18,29,77,38,0,13,77,38,147,121,73,75,74,88,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13027960500,13027960500,"Census Tract 9605, Brooks County, Georgia",2639,289,2563,287,832,140,1670,230,2,4,48,44,0,13,0,13,11,24,0,13,11,24,76,105,58,99,15,22,0,13,0,13,0,13,3,12,0,13,0,13,0,13
1400000US13027960600,13027960600,"Census Tract 9606, Brooks County, Georgia",2348,364,2348,364,1681,386,637,207,0,13,0,13,0,13,0,13,30,45,0,13,30,45,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13029920101,13029920101,"Census Tract 9201.01, Bryan County, Georgia",4971,538,4880,507,4277,494,463,173,63,61,41,61,0,13,0,13,36,47,0,13,36,47,91,87,81,88,10,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13029920102,13029920102,"Census Tract 9201.02, Bryan County, Georgia",5824,416,5582,394,3661,332,1667,347,44,64,62,78,0,18,0,18,148,116,15,24,133,111,242,162,91,109,0,18,0,18,0,18,0,18,60,100,91,100,70,99,21,38
1400000US13029920301,13029920301,"Census Tract 9203.01, Bryan County, Georgia",2030,257,1887,240,1638,246,177,125,0,13,31,36,0,13,0,13,41,56,0,13,41,56,143,118,67,93,12,20,0,13,0,13,0,13,28,49,36,54,18,29,18,43
1400000US13029920303,13029920303,"Census Tract 9203.03, Bryan County, Georgia",5766,519,5526,514,3799,482,1432,407,0,18,45,55,0,18,0,18,250,165,0,18,250,165,240,151,171,98,0,18,0,18,0,18,0,18,69,86,0,18,0,18,0,18
1400000US13029920305,13029920305,"Census Tract 9203.05, Bryan County, Georgia",4373,366,3824,402,3355,370,337,115,0,13,48,43,0,13,0,13,84,88,0,13,84,88,549,217,381,158,18,35,0,13,63,96,0,13,87,163,0,13,0,13,0,13
1400000US13029920306,13029920306,"Census Tract 9203.06, Bryan County, Georgia",9221,724,8655,717,7537,749,698,260,0,18,368,160,0,18,0,18,52,47,0,18,52,47,566,233,250,170,27,55,0,18,0,18,0,18,23,39,266,244,52,82,214,243
1400000US13029980000,13029980000,"Census Tract 9800, Bryan County, Georgia",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13031110100,13031110100,"Census Tract 1101, Bulloch County, Georgia",3986,432,3891,422,2959,392,855,261,25,26,2,3,0,13,0,13,50,51,0,13,50,51,95,130,2,4,0,13,0,13,0,13,0,13,86,129,7,13,0,13,7,13
1400000US13031110200,13031110200,"Census Tract 1102, Bulloch County, Georgia",7221,559,7007,567,3861,433,2791,454,0,18,177,172,0,18,17,24,161,171,0,18,161,171,214,148,112,98,0,18,0,18,0,18,0,18,31,36,71,99,71,99,0,18
1400000US13031110300,13031110300,"Census Tract 1103, Bulloch County, Georgia",7823,705,7275,709,5758,704,1222,286,0,18,144,126,0,18,60,97,91,96,0,18,91,96,548,312,342,276,30,43,0,18,0,18,0,18,176,178,0,18,0,18,0,18
1400000US13031110401,13031110401,"Census Tract 1104.01, Bulloch County, Georgia",3321,364,3260,364,1393,321,1805,308,0,13,18,23,0,13,17,27,27,30,0,13,27,30,61,80,0,13,7,15,0,13,0,13,0,13,54,81,0,13,0,13,0,13
1400000US13031110403,13031110403,"Census Tract 1104.03, Bulloch County, Georgia",6712,709,6433,666,3867,539,2254,509,13,21,148,86,0,18,70,85,81,74,0,18,81,74,279,216,220,195,0,18,0,18,0,18,0,18,59,91,0,18,0,18,0,18
1400000US13031110404,13031110404,"Census Tract 1104.04, Bulloch County, Georgia",7506,858,7266,865,4172,664,2626,433,51,71,198,101,0,18,17,23,202,94,0,18,202,94,240,100,77,57,14,19,0,18,0,18,0,18,74,58,75,62,68,61,7,13
1400000US13031110500,13031110500,"Census Tract 1105, Bulloch County, Georgia",4778,407,4470,407,3043,326,1088,247,0,13,151,109,16,27,7,13,165,175,0,13,165,175,308,239,54,55,144,211,0,13,0,13,0,13,38,45,72,79,72,79,0,13
1400000US13031110601,13031110601,"Census Tract 1106.01, Bulloch County, Georgia",7020,679,6884,670,4313,476,2202,557,18,28,202,191,0,18,100,108,49,48,0,18,49,48,136,114,82,81,0,18,0,18,0,18,0,18,11,21,43,59,6,10,37,57
