County Name,County Code,County Precinct,Precinct Description,Combo#,Cong,Senat,House,Judic,Ward,Schol,Watbd,Supcm,Schob,Fire,Cityl,Commi,Munib,
BROOKS,014,1402,DIXIE,00006,008,008,175,002,,3,,,,,,3,,
BROOKS,014,1402,DIXIE,00008,008,008,175,002,,5,,,,,,5,,
BROOKS,014,1571,BARNEY,00002,008,008,175,002,,1,,,,,,1,,
BROOKS,014,1571,BARNEY,00018,008,008,175,002,,4,,,,,,4,,
BROOKS,014,1650,BRIGGS,00001,008,008,175,002,,2,,,,,,2,,
BROOKS,014,1650,BRIGGS,00018,008,008,175,002,,4,,,,,,4,,
BROOKS,014,1712,PAVO,00002,008,008,175,002,,1,,,,,,1,,
BROOKS,014,1712,PAVO,00014,008,008,175,002,,1,,,,,LRG,1,,
BROOKS,014,659,NANKIN,00001,008,008,175,002,,2,,,,,,2,,
BROOKS,014,659,NANKIN,00008,008,008,175,002,,5,,,,,,5,,
BROOKS,014,660,MORVEN,00002,008,008,175,002,,1,,,,,,1,,
BROOKS,014,660,MORVEN,00018,008,008,175,002,,4,,,,,,4,,
BROOKS,014,660,MORVEN,00019,008,008,175,002,,4,,,,,LRG,4,,
BROOKS,014,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
BROOKS,014,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
BRYAN,015,1,PEMBROKE,00301,001,001,160,001,,1,,,,,1,1,,
BRYAN,015,1,PEMBROKE,00302,001,001,160,001,,1,,,,,2,1,,
BRYAN,015,1,PEMBROKE,00303,001,001,160,001,,1,,,,,3,1,,
BRYAN,015,1,PEMBROKE,00304,001,001,160,001,,1,,,,,4,1,,
BRYAN,015,1,PEMBROKE,00305,001,001,160,001,,1,,,,,,1,,
BRYAN,015,10,DANIELSIDING,00316,001,001,164,001,,5,,,,,,5,,
BRYAN,015,10,DANIELSIDING,00317,001,001,166,001,,5,,,,,,5,,
BRYAN,015,2,ELLABELL,00302,001,001,160,001,,1,,,,,2,1,,
BRYAN,015,2,ELLABELL,00304,001,001,160,001,,1,,,,,4,1,,
BRYAN,015,2,ELLABELL,00305,001,001,160,001,,1,,,,,,1,,
BRYAN,015,3,BLACK CREEK,00306,001,001,160,001,,2,,,,,,2,,
BRYAN,015,4,WAYS STATION,00307,001,001,164,001,,2,,,,,,2,,
BRYAN,015,4,WAYS STATION,00308,001,001,164,001,,2,,,,,LRG,2,,
BRYAN,015,5,RH RECREATION COMPX,00309,001,001,164,001,,3,,,,,LRG,3,,
BRYAN,015,5,RH RECREATION COMPX,00310,001,001,164,001,,3,,,,,,3,,
BRYAN,015,6,J.F.GREGORY PARK,00309,001,001,164,001,,3,,,,,LRG,3,,
BRYAN,015,6,J.F.GREGORY PARK,00310,001,001,164,001,,3,,,,,,3,,
BRYAN,015,6,J.F.GREGORY PARK,00311,001,001,166,001,,3,,,,,,3,,
BRYAN,015,7,KELLER,00312,001,001,166,001,,4,,,,,,4,,
BRYAN,015,8,HWY 144 EAST,00312,001,001,166,001,,4,,,,,,4,,
BRYAN,015,8,HWY 144 EAST,00313,001,001,164,001,,4,,,,,LRG,4,,
BRYAN,015,8,HWY 144 EAST,00314,001,001,164,001,,4,,,,,,4,,
BRYAN,015,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
BRYAN,015,9,PUBLIC SAFETY COMPX,00315,001,001,164,001,,5,,,,,LRG,5,,
BRYAN,015,9,PUBLIC SAFETY COMPX,00316,001,001,164,001,,5,,,,,,5,,
BRYAN,015,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
BULLOCH,016,1,LOCKHART,00314,012,004,159,001,,1,,,,,,1,,
BULLOCH,016,1,LOCKHART,00315,012,004,159,001,,1,,,,,,2,,
BULLOCH,016,10,EMIT,00347,012,004,160,001,,6,,,,,,2,,
BULLOCH,016,10,EMIT,00352,012,004,160,001,,7,,,,,,2,,
BULLOCH,016,11,STATESBORO,00300,012,004,158,001,,1,,,,,,1,,
BULLOCH,016,11,STATESBORO,00302,012,004,158,001,,1,,,,,,2,,
BULLOCH,016,11,STATESBORO,00303,012,004,158,001,,3,,,,,,1,,
BULLOCH,016,11,STATESBORO,00304,012,004,158,001,,5,,,,,,1,,
BULLOCH,016,11,STATESBORO,00305,012,004,158,001,2,5,,,,,,1,,
BULLOCH,016,11,STATESBORO,00306,012,004,158,001,,5,,,,,,2,,
BULLOCH,016,11,STATESBORO,00307,012,004,158,001,2,5,,,,,,2,,
BULLOCH,016,11,STATESBORO,00311,012,004,158,001,2,8,,,,,,1,,
BULLOCH,016,11,STATESBORO,00313,012,004,158,001,2,8,,,,,,2,,
BULLOCH,016,11,STATESBORO,00328,012,004,160,001,,1,,,,,,2,,
BULLOCH,016,11,STATESBORO,00352,012,004,160,001,,7,,,,,,2,,
BULLOCH,016,12,PORTAL,00300,012,004,158,001,,1,,,,,,1,,
BULLOCH,016,12,PORTAL,00301,012,004,158,001,,1,,,,,LRG,1,,
BULLOCH,016,12,PORTAL,00302,012,004,158,001,,1,,,,,,2,,
BULLOCH,016,13,FAIR,00328,012,004,160,001,,1,,,,,,2,,
BULLOCH,016,13,FAIR,00331,012,004,160,001,,3,,,,,,1,,
BULLOCH,016,13,FAIR,00332,012,004,160,001,3,3,,,,,,1,,
BULLOCH,016,13,FAIR,00334,012,004,160,001,,3,,,,,,2,,
BULLOCH,016,13,FAIR,00335,012,004,160,001,3,3,,,,,,2,,
BULLOCH,016,13,FAIR,00338,012,004,160,001,,4,,,,,,2,,
BULLOCH,016,13,FAIR,00339,012,004,160,001,5,4,,,,,,2,,
BULLOCH,016,13,FAIR,00346,012,004,160,001,,6,,,,,,1,,
BULLOCH,016,13,FAIR,00347,012,004,160,001,,6,,,,,,2,,
BULLOCH,016,13,FAIR,00350,012,004,160,001,5,6,,,,,,2,,
BULLOCH,016,13,FAIR,00352,012,004,160,001,,7,,,,,,2,,
BULLOCH,016,13,FAIR,00363,012,004,160,001,3,6,,,,,,1,,
BULLOCH,016,14,CHURCH,00315,012,004,159,001,,1,,,,,,2,,
BULLOCH,016,14,CHURCH,00316,012,004,159,001,,4,,,,,,1,,
BULLOCH,016,14,CHURCH,00317,012,004,159,001,1,4,,,,,,1,,
BULLOCH,016,14,CHURCH,00318,012,004,159,001,2,4,,,,,,1,,
BULLOCH,016,14,CHURCH,00319,012,004,159,001,,4,,,,,,2,,
BULLOCH,016,14,CHURCH,00320,012,004,159,001,1,4,,,,,,2,,
BULLOCH,016,14,CHURCH,00321,012,004,159,001,2,4,,,,,,2,,
BULLOCH,016,14,CHURCH,00322,012,004,159,001,,8,,,,,,1,,
BULLOCH,016,14,CHURCH,00323,012,004,159,001,1,8,,,,,,1,,
BULLOCH,016,14,CHURCH,00324,012,004,159,001,2,8,,,,,,1,,
BULLOCH,016,14,CHURCH,00326,012,004,159,001,1,8,,,,,,2,,
BULLOCH,016,14,CHURCH,00327,012,004,159,001,2,8,,,,,,2,,
BULLOCH,016,14,CHURCH,00355,012,004,160,001,2,8,,,,,,1,,
BULLOCH,016,14,CHURCH,00362,012,004,159,001,3,8,,,,,,2,,
BULLOCH,016,15,PITTMAN PARK,00332,012,004,160,001,3,3,,,,,,1,,
BULLOCH,016,15,PITTMAN PARK,00335,012,004,160,001,3,3,,,,,,2,,
BULLOCH,016,15,PITTMAN PARK,00336,012,004,160,001,4,3,,,,,,2,,
BULLOCH,016,15,PITTMAN PARK,00337,012,004,160,001,5,3,,,,,,2,,
BULLOCH,016,15,PITTMAN PARK,00339,012,004,160,001,5,4,,,,,,2,,
BULLOCH,016,15,PITTMAN PARK,00341,012,004,160,001,3,5,,,,,,1,,
BULLOCH,016,15,PITTMAN PARK,00342,012,004,160,001,4,5,,,,,,1,,
BULLOCH,016,15,PITTMAN PARK,00344,012,004,160,001,3,5,,,,,,2,,
BULLOCH,016,15,PITTMAN PARK,00345,012,004,160,001,4,5,,,,,,2,,
BULLOCH,016,15,PITTMAN PARK,00348,012,004,160,001,3,6,,,,,,2,,
BULLOCH,016,15,PITTMAN PARK,00349,012,004,160,001,4,6,,,,,,2,,
BULLOCH,016,15,PITTMAN PARK,00350,012,004,160,001,5,6,,,,,,2,,
BULLOCH,016,15,PITTMAN PARK,00355,012,004,160,001,2,8,,,,,,1,,
BULLOCH,016,15,PITTMAN PARK,00358,012,004,160,001,2,8,,,,,,2,,
BULLOCH,016,15,PITTMAN PARK,00359,012,004,160,001,3,8,,,,,,2,,
BULLOCH,016,16,LEEFIELD,00329,012,004,160,001,,2,,,,,,2,,
BULLOCH,016,16,LEEFIELD,00338,012,004,160,001,,4,,,,,,2,,
BULLOCH,016,2,BLITCH,00315,012,004,159,001,,1,,,,,,2,,
BULLOCH,016,2,BLITCH,00319,012,004,159,001,,4,,,,,,2,,
BULLOCH,016,3,HAGIN,00316,012,004,159,001,,4,,,,,,1,,
BULLOCH,016,3,HAGIN,00319,012,004,159,001,,4,,,,,,2,,
BULLOCH,016,3,HAGIN,00322,012,004,159,001,,8,,,,,,1,,
BULLOCH,016,3,HAGIN,00338,012,004,160,001,,4,,,,,,2,,
BULLOCH,016,4,BROOKLET,00329,012,004,160,001,,2,,,,,,2,,
BULLOCH,016,4,BROOKLET,00330,012,004,160,001,,2,,,,,LRG,2,,
BULLOCH,016,5,STILSON,00329,012,004,160,001,,2,,,,,,2,,
BULLOCH,016,6,BAY,00329,012,004,160,001,,2,,,,,,2,,
BULLOCH,016,6,BAY,00352,012,004,160,001,,7,,,,,,2,,
BULLOCH,016,7,NEVILS,00352,012,004,160,001,,7,,,,,,2,,
BULLOCH,016,8,SINKHOLE,00351,012,004,160,001,,7,,,,,,1,,
BULLOCH,016,8,SINKHOLE,00352,012,004,160,001,,7,,,,,,2,,
BULLOCH,016,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
BULLOCH,016,9,REGISTER,00308,012,004,158,001,,7,,,,,,1,,
BULLOCH,016,9,REGISTER,00309,012,004,158,001,,7,,,,,,2,,
BULLOCH,016,9,REGISTER,00351,012,004,160,001,,7,,,,,,1,,
BULLOCH,016,9,REGISTER,00352,012,004,160,001,,7,,,,,,2,,
BULLOCH,016,9,REGISTER,00353,012,004,160,001,,7,,,,,LRG,2,,
BULLOCH,016,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
BURKE,017,0001,ALEXANDER,00010,012,023,126,010,,4,,,,,,4,,
BURKE,017,0002,FOUR POINTS,00008,012,023,126,010,,3,,,,,,3,,
BURKE,017,0003,GIRARD,00010,012,023,126,010,,4,,,,,,4,,
BURKE,017,0003,GIRARD,00011,012,023,126,010,,4,,,,,LRG,4,,
BURKE,017,0004,GOUGH,00001,012,023,126,010,,1,,,,,,1,,
BURKE,017,0005,GREENSCUT,00008,012,023,126,010,,3,,,,,,3,,
BURKE,017,0006,KEYSVILLE,00001,012,023,126,010,,1,,,,,,1,,
BURKE,017,0006,KEYSVILLE,00002,012,023,126,010,,1,,,,,LRG,1,,
BURKE,017,0007,MIDVILLE,00001,012,023,126,010,,1,,,,,,1,,
BURKE,017,0007,MIDVILLE,00040,012,023,126,010,,1,,,,,LRG,1,,
BURKE,017,0008,MUNNERLYN,00001,012,023,126,010,,1,,,,,,1,,
BURKE,017,0009,SARDIS,00010,012,023,126,010,,4,,,,,,4,,
BURKE,017,0009,SARDIS,00038,012,023,126,010,,4,,,,,LRG,4,,
BURKE,017,0010,SCOTTS CROSSROADS,00001,012,023,126,010,,1,,,,,,1,,
BURKE,017,0011,TELFAIR,00010,012,023,126,010,,4,,,,,,4,,
BURKE,017,0012,ST. CLAIR,00001,012,023,126,010,,1,,,,,,1,,
BURKE,017,0013,VIDETTE,00001,012,023,126,010,,1,,,,,,1,,
BURKE,017,0013,VIDETTE,00004,012,023,126,010,,1,,,,,LRG,1,,
BURKE,017,0014,NORTH WAYNESBORO,00005,012,023,126,010,,2,,,,,,2,,
BURKE,017,0014,NORTH WAYNESBORO,00019,012,023,126,010,2,2,,,,,,2,,
BURKE,017,0014,NORTH WAYNESBORO,00020,012,023,126,010,3,2,,,,,,2,,
BURKE,017,0015,SOUTH WAYNESBORO,00005,012,023,126,010,,2,,,,,,2,,
BURKE,017,0015,SOUTH WAYNESBORO,00013,012,023,126,010,,5,,,,,,5,,
BURKE,017,0015,SOUTH WAYNESBORO,00021,012,023,126,010,1,5,,,,,,5,,
BURKE,017,0015,SOUTH WAYNESBORO,00022,012,023,126,010,3,5,,,,,,5,,
BURKE,017,0016,BLAKENEY,00001,012,023,126,010,,1,,,,,,1,,
BURKE,017,0016,BLAKENEY,00042,012,023,126,010,2,1,,,,,,1,,
BURKE,017,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
BURKE,017,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
BUTTS,018,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
BUTTS,018,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
BUTTS,018,BCCC,BUTTS CO COMM CENTER,00201,010,025,110,006,,1,,,,,,1,,
BUTTS,018,BCCC,BUTTS CO COMM CENTER,00202,010,025,110,006,,2,,,,,,2,,
BUTTS,018,BCCC,BUTTS CO COMM CENTER,00210,010,025,129,006,,1,,,,,,1,,
BUTTS,018,BCCC,BUTTS CO COMM CENTER,00211,010,025,129,006,,2,,,,,,2,,
BUTTS,018,BCCC,BUTTS CO COMM CENTER,00215,010,025,129,006,,2,,,,,1,2,,
BUTTS,018,BCCC,BUTTS CO COMM CENTER,00216,010,025,129,006,,2,,,,,2,2,,
BUTTS,018,BCCC,BUTTS CO COMM CENTER,00217,010,025,129,006,,2,,,,,4,2,,
BUTTS,018,BCCC,BUTTS CO COMM CENTER,00218,010,025,129,006,,2,,,,,5,2,,
BUTTS,018,BCCC,BUTTS CO COMM CENTER,00220,010,025,129,006,,3,,,,,2,3,,
BUTTS,018,BCCC,BUTTS CO COMM CENTER,00224,010,025,129,006,,4,,,,,1,4,,
BUTTS,018,BCCC,BUTTS CO COMM CENTER,00225,010,025,129,006,,4,,,,,2,4,,
BUTTS,018,BCCC,BUTTS CO COMM CENTER,00226,010,025,129,006,,4,,,,,3,4,,
BUTTS,018,BCCC,BUTTS CO COMM CENTER,00228,010,025,129,006,,4,,,,,5,4,,
BUTTS,018,BCCC,BUTTS CO COMM CENTER,00229,010,025,129,006,,1,,,,,LRG,1,,
BUTTS,018,BCCC,BUTTS CO COMM CENTER,00230,010,025,129,006,,2,,,,,LRG,2,,
BUTTS,018,JENK,JENKINSBURG,00204,010,025,110,006,,3,,,,,,3,,
BUTTS,018,JENK,JENKINSBURG,00205,010,025,110,006,,4,,,,,,4,,
BUTTS,018,JENK,JENKINSBURG,00206,010,025,110,006,,5,,,,,,5,,
BUTTS,018,JENK,JENKINSBURG,00207,010,025,110,006,,4,,,,,2,4,,
BUTTS,018,JENK,JENKINSBURG,00208,010,025,110,006,,4,,,,,3,4,,
